1.0	0.3482429320682987	0.13132302168581989	0.13132302168581989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3482429320682987	1.0000000000000002	0.269634899582206	0.269634899582206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.13132302168581989	0.269634899582206	1.0000000000000002	0.2609831961554018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.13132302168581989	0.269634899582206	0.2609831961554018	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.0	0.10642953711087612	0.0	0.0669541512195322	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.10642953711087612	1.0000000000000002	0.0	0.08023962733757521	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0669541512195322	0.08023962733757521	0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.11150964072727462	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11150964072727462	0.0	1.0000000000000002	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
